code,category,date,time_start,time_end,location,lat,lng
187,機車竊盜,2018-11-12,08,10,臺北市大同區酒泉街121~150號,25.072142,121.5147585
188,機車竊盜,2018-11-12,16,18,臺北市萬華區環河南路2段280巷1~30號,25.0324707,121.4906373
189,機車竊盜,2018-11-13,00,02,臺北市中正區市民大道2段?臺北車站M2出口機車停車,25.0471778,121.5172047
190,機車竊盜,2018-11-13,12,14,臺北市北投區榮光里石牌路1段121~150號,25.1144799,121.5134448
191,機車竊盜,2018-11-14,16,18,臺北市中山區濱江街180巷1~30號,25.0702006,121.5384182
192,機車竊盜,2018-11-16,04,06,臺北市信義區景新里吳興街269巷18弄1~30號,25.0271289,121.565152
193,機車竊盜,2018-11-18,02,04,臺北市信義區信義路6段76巷8弄1~30號,25.034301,121.576952
194,機車竊盜,2018-11-18,06,08,臺北市信義區福德街165巷1~30號,25.0375608,121.5836022
195,機車竊盜,2018-11-19,12,14,臺北市萬華區木柵路4段121~150號,24.99557,121.5720779
196,機車竊盜,2018-11-21,20,22,臺北市萬華區長泰街76巷1~30號,25.0227425,121.4996775
197,機車竊盜,2018-11-22,06,08,臺北市中山區林森北路399巷1~30號,25.059267,121.5256771
198,機車竊盜,2018-11-24,10,12,臺北市中正區文盛里羅斯福路3段211~240號,25.0199252,121.5291567
199,機車竊盜,2018-11-25,02,04,臺北市大同區民權西路292巷1~30號,25.0627125,121.5105773
200,機車竊盜,2018-11-29,06,08,臺北市信義區虎林街31~60號,25.047997,121.576394
201,機車竊盜,2018-12-01,18,20,臺北市中山區農安街241~270號,25.0648178,121.5345709
202,機車竊盜,2018-12-07,20,22,臺北市大同區哈密街23巷1~30號,25.074405,121.5184928
203,機車竊盜,2018-12-07,22,24,臺北市大安區敦煌里安和路1段127巷1~30號,25.0347211,121.552651
204,機車竊盜,2018-12-08,16,18,臺北市大同區迪化街2段364巷1~30號,25.0730718,121.5118797
205,機車竊盜,2018-12-11,18,20,臺北市中正區水源里汀州路三段與羅斯福路四段196巷口(人行,25.0115244,121.5359363
206,機車竊盜,2018-12-12,16,18,臺北市大安區群賢里四維路182巷,25.0275628,121.5468868
207,機車竊盜,2018-12-16,06,08,臺北市信義區信義路5段150巷481~510號,25.0256359,121.571654
208,機車竊盜,2018-12-19,02,04,臺北市大安區忠孝東路4段61~90號,25.0418045,121.5459871
209,機車竊盜,2018-12-19,08,10,臺北市大同區重慶北路3段211~240號,25.0702224,121.5139998
210,機車竊盜,2018-12-20,22,24,臺北市內湖區舊宗路1段121~150號,25.0606937,121.5792534
211,機車竊盜,2018-12-20,22,24,臺北市大同區重慶北路3段223巷1~30號,25.0705928,121.5145861
212,機車竊盜,2018-12-22,06,08,臺北市大同區環河北路1段421~450號,25.061883,121.508721
213,機車竊盜,2018-12-23,22,24,臺北市萬華區萬青街31~60號,25.025325,121.5018393
214,機車竊盜,2018-12-25,02,04,臺北市北投區豐年里中央北路2段121~150號,25.1371765,121.4944603
215,機車竊盜,2018-12-25,02,04,臺北市北投區中心里泉源路1~30號,25.143344,121.518621
216,機車竊盜,2018-12-27,12,14,臺北市士林區德行東路181~210號,25.1083939,121.5306546
217,機車竊盜,2018-12-29,18,20,臺北市萬華區漢口街2段31~60號,25.0456548,121.5074978
218,機車竊盜,2018-12-31,02,04,臺北市萬華區內江街1~30號,25.041564,121.506888
219,機車竊盜,2018-12-31,10,12,臺北市大同區承德路3段271~300號,25.0648588,121.518077
220,機車竊盜,2019-01-04,14,16,臺北市北投區長安里中央北路1段1~30號,25.1332675,121.5012809
221,機車竊盜,2019-01-10,22,24,臺北市中正區南福里南昌路1段121~150號,25.0299515,121.5183336
222,機車竊盜,2019-01-11,10,12,臺北市中正區南福里南昌路1段125巷(口),25.0298375,121.5186578
223,機車竊盜,2019-01-11,12,14,臺北市萬華區昆明街91~120號,25.0425483,121.5048969
224,機車竊盜,2019-01-13,08,10,臺北市萬華區內江街與西寧南路口,25.0415948,121.5058735
225,機車竊盜,2019-01-13,10,12,臺北市萬華區武昌街2段82巷,25.0443495,121.5057847
